plot_kind,lod_id,run_id,run_date,assay,lod_merged_well,physical_well,sample,lod_fraction,accepted_droplets,positives,negatives,fractional_abundance,status,droplet_count,plotted_droplet_count,accepted_clustered_droplets,gated_or_unassigned_droplets,rejected_or_unassigned_droplets,rejected_droplet_count,x_threshold,y_threshold,x_threshold_source,y_threshold_source,threshold_details,peak_path,metadata_path,source_layout,source_analysis_csv,n_wells,contributing_wells,output_path,output_png_path,output_svg_path,output_pdf_path
lod_individual_well,2020-09-11_SNV_D178N_B02,2020-09-11_SNV_D178N,2020-09-11,D178N,M05,B02,WT-2000cpm,WT-2000cpm,13062,3,13059,0.010086661,written,14185,14185,13062,1123,0,826,5062.04834,2278.54321,manual_exported,manual_exported,x=5062 Ch2 manual_exported;y=2278.5 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/archive_contents/PeakData/B02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/archive_contents/PeakMetaData/B02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/layout_xlsx/2020-09-11_SNV_D178N_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/analysis_csv/2020-09-11_SNV_D178N_lod_analysis.csv,1,2020-09-11_SNV_D178N_B02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_B02_WT-2000cpm.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_B02_WT-2000cpm.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_B02_WT-2000cpm.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_B02_WT-2000cpm.pdf
lod_individual_well,2020-09-11_SNV_D178N_G02,2020-09-11_SNV_D178N,2020-09-11,D178N,M06,G02,D178N_0.05,0.05,13726,18,13708,0.055699355,written,15182,15182,13726,1456,0,674,4291.8505000000005,2197.236815,cluster_boundary_inferred,cluster_boundary_inferred,x=4291.9 Ch2 cluster_boundary_inferred;y=2197.2 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/archive_contents/PeakData/G02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/archive_contents/PeakMetaData/G02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/layout_xlsx/2020-09-11_SNV_D178N_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/d178n/analysis_csv/2020-09-11_SNV_D178N_lod_analysis.csv,1,2020-09-11_SNV_D178N_G02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_G02_D178N_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_G02_D178N_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_G02_D178N_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-09-11_D178N_G02_D178N_0.05.pdf
lod_individual_well,2020-10-08_SNV_E200K_A01,2020-10-08_SNV_E200K,2020-10-08,E200K,M01,A01,E200K_NTC,NTC,23746,0,23746,NA,written,13798,13798,12433,1365,0,2357,3821.35815,4075.63,manual_exported,manual_exported,x=3821.4 Ch2 manual_exported;y=4075.6 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/A01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_A01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A01_E200K_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A01_E200K_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A01_E200K_NTC.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A01_E200K_NTC.pdf
lod_individual_well,2020-10-08_SNV_E200K_A02,2020-10-08_SNV_E200K,2020-10-08,E200K,M01,A02,E200K_NTC,NTC,23746,0,23746,NA,written,12417,12417,11313,1104,0,1934,3602.94116,5071.10547,manual_exported,manual_exported,x=3602.9 Ch2 manual_exported;y=5071.1 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/A02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/A02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_A02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A02_E200K_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A02_E200K_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A02_E200K_NTC.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_A02_E200K_NTC.pdf
lod_individual_well,2020-10-08_SNV_E200K_B01,2020-10-08_SNV_E200K,2020-10-08,E200K,M02,B01,E200K_WT,WT,25239,6,25233,0.012142622,written,13337,13337,12103,1234,0,653,4075.63,3821.35815,manual_exported,manual_exported,x=4075.6 Ch2 manual_exported;y=3821.4 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/B01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_B01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B01_E200K_WT.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B01_E200K_WT.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B01_E200K_WT.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B01_E200K_WT.pdf
lod_individual_well,2020-10-08_SNV_E200K_B02,2020-10-08_SNV_E200K,2020-10-08,E200K,M02,B02,E200K_WT,WT,25239,6,25233,0.012142622,written,14205,14205,13136,1069,0,892,5071.10547,3602.94116,manual_exported,manual_exported,x=5071.1 Ch2 manual_exported;y=3602.9 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/B02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/B02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_B02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B02_E200K_WT.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B02_E200K_WT.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B02_E200K_WT.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_B02_E200K_WT.pdf
lod_individual_well,2020-10-08_SNV_E200K_C01,2020-10-08_SNV_E200K,2020-10-08,E200K,M03,C01,E200K_1,1,24811,532,24279,1.057012175,written,12808,12808,11451,1357,0,458,2992.70654,3893.16808,cluster_boundary_inferred,cluster_boundary_inferred,x=2992.7 Ch2 cluster_boundary_inferred;y=3893.2 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/C01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_C01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C01_E200K_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C01_E200K_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C01_E200K_1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C01_E200K_1.pdf
lod_individual_well,2020-10-08_SNV_E200K_C02,2020-10-08_SNV_E200K,2020-10-08,E200K,M03,C02,E200K_1,1,24811,532,24279,1.057012175,written,14328,14328,13360,968,0,847,4356.58963,3463.196535,cluster_boundary_inferred,cluster_boundary_inferred,x=4356.6 Ch2 cluster_boundary_inferred;y=3463.2 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/C02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/C02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_C02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C02_E200K_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C02_E200K_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C02_E200K_1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_C02_E200K_1.pdf
lod_individual_well,2020-10-08_SNV_E200K_D01,2020-10-08_SNV_E200K,2020-10-08,E200K,M04,D01,E200K_0.33,0.33,25176,174,25002,0.330384935,written,13984,13984,12523,1461,0,645,3139.2061599999997,3467.75525,cluster_boundary_inferred,cluster_boundary_inferred,x=3139.2 Ch2 cluster_boundary_inferred;y=3467.8 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/D01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/D01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_D01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D01_E200K_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D01_E200K_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D01_E200K_0.33.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D01_E200K_0.33.pdf
lod_individual_well,2020-10-08_SNV_E200K_D02,2020-10-08_SNV_E200K,2020-10-08,E200K,M04,D02,E200K_0.33,0.33,25176,174,25002,0.330384935,written,13407,13407,12653,754,0,942,5015.838865,4999.33039,cluster_boundary_inferred,cluster_boundary_inferred,x=5015.8 Ch2 cluster_boundary_inferred;y=4999.3 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/D02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/D02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_D02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D02_E200K_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D02_E200K_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D02_E200K_0.33.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_D02_E200K_0.33.pdf
lod_individual_well,2020-10-08_SNV_E200K_E01,2020-10-08_SNV_E200K,2020-10-08,E200K,M05,E01,E200K_0.1,0.1,53203,149,53054,0.118910205,written,14344,14344,12775,1569,0,732,3187.1826149999997,3404.3504199999998,cluster_boundary_inferred,cluster_boundary_inferred,x=3187.2 Ch2 cluster_boundary_inferred;y=3404.4 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/E01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/E01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_E01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E01_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E01_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E01_E200K_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E01_E200K_0.1.pdf
lod_individual_well,2020-10-08_SNV_E200K_E02,2020-10-08_SNV_E200K,2020-10-08,E200K,M05,E02,E200K_0.1,0.1,53203,149,53054,0.118910205,written,13742,13742,12857,885,0,506,4699.68,3854.5244000000002,cluster_boundary_inferred,cluster_boundary_inferred,x=4699.7 Ch2 cluster_boundary_inferred;y=3854.5 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/E02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/E02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_E02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E02_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E02_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E02_E200K_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_E02_E200K_0.1.pdf
lod_individual_well,2020-10-08_SNV_E200K_F01,2020-10-08_SNV_E200K,2020-10-08,E200K,M05,F01,E200K_0.1,0.1,53203,149,53054,0.118910205,written,15120,15120,13440,1680,0,359,3991.323485,3793.4461499999998,cluster_boundary_inferred,cluster_boundary_inferred,x=3991.3 Ch2 cluster_boundary_inferred;y=3793.4 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/F01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/F01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_F01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F01_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F01_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F01_E200K_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F01_E200K_0.1.pdf
lod_individual_well,2020-10-08_SNV_E200K_F02,2020-10-08_SNV_E200K,2020-10-08,E200K,M05,F02,E200K_0.1,0.1,53203,149,53054,0.118910205,written,16091,16091,14131,1960,0,751,5071.10547,3602.94116,manual_exported,manual_exported,x=5071.1 Ch2 manual_exported;y=3602.9 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/F02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/F02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_F02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F02_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F02_E200K_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F02_E200K_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_F02_E200K_0.1.pdf
lod_individual_well,2020-10-08_SNV_E200K_G01,2020-10-08_SNV_E200K,2020-10-08,E200K,M06,G01,E200K_0.05,0.05,53456,86,53370,0.066895942,written,15362,15362,13826,1536,0,622,4075.63,3821.35815,manual_exported,manual_exported,x=4075.6 Ch2 manual_exported;y=3821.4 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/G01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/G01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_G01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G01_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G01_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G01_E200K_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G01_E200K_0.05.pdf
lod_individual_well,2020-10-08_SNV_E200K_G02,2020-10-08_SNV_E200K,2020-10-08,E200K,M06,G02,E200K_0.05,0.05,53456,86,53370,0.066895942,written,16090,16090,14768,1322,0,552,5135.1044999999995,3512.653325,cluster_boundary_inferred,cluster_boundary_inferred,x=5135.1 Ch2 cluster_boundary_inferred;y=3512.7 Ch1 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/G02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/G02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_G02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G02_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G02_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G02_E200K_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_G02_E200K_0.05.pdf
lod_individual_well,2020-10-08_SNV_E200K_H01,2020-10-08_SNV_E200K,2020-10-08,E200K,M06,H01,E200K_0.05,0.05,53456,86,53370,0.066895942,written,16104,16104,14251,1853,0,735,4075.63,3821.35815,manual_exported,manual_exported,x=4075.6 Ch2 manual_exported;y=3821.4 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/H01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/H01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_H01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H01_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H01_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H01_E200K_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H01_E200K_0.05.pdf
lod_individual_well,2020-10-08_SNV_E200K_H02,2020-10-08_SNV_E200K,2020-10-08,E200K,M06,H02,E200K_0.05,0.05,53456,86,53370,0.066895942,written,11046,11046,10611,435,0,354,5071.10547,3602.94116,manual_exported,manual_exported,x=5071.1 Ch2 manual_exported;y=3602.9 Ch1 manual_exported,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakData/H02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/archive_contents/PeakMetaData/H02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/layout_xlsx/2020-10-08_SNV_E200K_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/e200k/analysis_csv/2020-10-08_SNV_E200K_lod_analysis.csv,1,2020-10-08_SNV_E200K_H02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H02_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H02_E200K_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H02_E200K_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2020-10-08_E200K_H02_E200K_0.05.pdf
lod_individual_well,2021-01-25_SNV_P102L_A01,2021-01-25_SNV_P102L,2021-01-25,P102L,M01,A01,NTC,NTC,29652,0,29652,NA,written,13801,13801,13279,522,0,630,NA,NA,NA,NA,NA,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/A01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_A01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A01_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A01_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A01_NTC.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A01_NTC.pdf
