package,assay,run_id,path,files,rows,template_path,sample_table_path,reference_well,reference_file,reference_sample_type,well,channel
definetherain,D178N,2020-11-24_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2020-11-24_SNV_D178N/ch2/G01_amplitude.csv,1,16269,NA,NA,NA,NA,NA,G01,ch2
definetherain,D178N,2020-11-24_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2020-11-24_SNV_D178N/ch1/H01_amplitude.csv,1,15831,NA,NA,NA,NA,NA,H01,ch1
definetherain,D178N,2020-11-24_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2020-11-24_SNV_D178N/ch2/H01_amplitude.csv,1,15831,NA,NA,NA,NA,NA,H01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/A01_amplitude.csv,1,13301,NA,NA,NA,NA,NA,A01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/A01_amplitude.csv,1,13301,NA,NA,NA,NA,NA,A01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/A04_amplitude.csv,1,12968,NA,NA,NA,NA,NA,A04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/A04_amplitude.csv,1,12968,NA,NA,NA,NA,NA,A04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/B01_amplitude.csv,1,14358,NA,NA,NA,NA,NA,B01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/B01_amplitude.csv,1,14358,NA,NA,NA,NA,NA,B01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/B04_amplitude.csv,1,12706,NA,NA,NA,NA,NA,B04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/B04_amplitude.csv,1,12706,NA,NA,NA,NA,NA,B04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/B07_amplitude.csv,1,17060,NA,NA,NA,NA,NA,B07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/B07_amplitude.csv,1,17060,NA,NA,NA,NA,NA,B07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/C01_amplitude.csv,1,11997,NA,NA,NA,NA,NA,C01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/C01_amplitude.csv,1,11997,NA,NA,NA,NA,NA,C01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/C04_amplitude.csv,1,12944,NA,NA,NA,NA,NA,C04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/C04_amplitude.csv,1,12944,NA,NA,NA,NA,NA,C04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/C07_amplitude.csv,1,16294,NA,NA,NA,NA,NA,C07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/C07_amplitude.csv,1,16294,NA,NA,NA,NA,NA,C07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/D01_amplitude.csv,1,13959,NA,NA,NA,NA,NA,D01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/D01_amplitude.csv,1,13959,NA,NA,NA,NA,NA,D01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/D04_amplitude.csv,1,15213,NA,NA,NA,NA,NA,D04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/D04_amplitude.csv,1,15213,NA,NA,NA,NA,NA,D04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/D07_amplitude.csv,1,15583,NA,NA,NA,NA,NA,D07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/D07_amplitude.csv,1,15583,NA,NA,NA,NA,NA,D07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/E01_amplitude.csv,1,13533,NA,NA,NA,NA,NA,E01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/E01_amplitude.csv,1,13533,NA,NA,NA,NA,NA,E01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/E04_amplitude.csv,1,13105,NA,NA,NA,NA,NA,E04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/E04_amplitude.csv,1,13105,NA,NA,NA,NA,NA,E04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/E07_amplitude.csv,1,15660,NA,NA,NA,NA,NA,E07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/E07_amplitude.csv,1,15660,NA,NA,NA,NA,NA,E07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/F01_amplitude.csv,1,14297,NA,NA,NA,NA,NA,F01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/F01_amplitude.csv,1,14297,NA,NA,NA,NA,NA,F01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/F04_amplitude.csv,1,13036,NA,NA,NA,NA,NA,F04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/F04_amplitude.csv,1,13036,NA,NA,NA,NA,NA,F04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/F07_amplitude.csv,1,17752,NA,NA,NA,NA,NA,F07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/F07_amplitude.csv,1,17752,NA,NA,NA,NA,NA,F07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/G01_amplitude.csv,1,14515,NA,NA,NA,NA,NA,G01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/G01_amplitude.csv,1,14515,NA,NA,NA,NA,NA,G01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/G04_amplitude.csv,1,13873,NA,NA,NA,NA,NA,G04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/G04_amplitude.csv,1,13873,NA,NA,NA,NA,NA,G04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/G07_amplitude.csv,1,17599,NA,NA,NA,NA,NA,G07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/G07_amplitude.csv,1,17599,NA,NA,NA,NA,NA,G07,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/H01_amplitude.csv,1,15255,NA,NA,NA,NA,NA,H01,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/H01_amplitude.csv,1,15255,NA,NA,NA,NA,NA,H01,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/H04_amplitude.csv,1,15610,NA,NA,NA,NA,NA,H04,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/H04_amplitude.csv,1,15610,NA,NA,NA,NA,NA,H04,ch2
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch1/H07_amplitude.csv,1,16041,NA,NA,NA,NA,NA,H07,ch1
definetherain,D178N,2021-01-26_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-01-26_SNV_D178N/ch2/H07_amplitude.csv,1,16041,NA,NA,NA,NA,NA,H07,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/A01_amplitude.csv,1,13342,NA,NA,NA,NA,NA,A01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/A01_amplitude.csv,1,13342,NA,NA,NA,NA,NA,A01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/A04_amplitude.csv,1,16784,NA,NA,NA,NA,NA,A04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/A04_amplitude.csv,1,16784,NA,NA,NA,NA,NA,A04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/A07_amplitude.csv,1,19272,NA,NA,NA,NA,NA,A07,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/A07_amplitude.csv,1,19272,NA,NA,NA,NA,NA,A07,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/B01_amplitude.csv,1,13010,NA,NA,NA,NA,NA,B01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/B01_amplitude.csv,1,13010,NA,NA,NA,NA,NA,B01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/B04_amplitude.csv,1,16451,NA,NA,NA,NA,NA,B04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/B04_amplitude.csv,1,16451,NA,NA,NA,NA,NA,B04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/B07_amplitude.csv,1,17707,NA,NA,NA,NA,NA,B07,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/B07_amplitude.csv,1,17707,NA,NA,NA,NA,NA,B07,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/C01_amplitude.csv,1,13542,NA,NA,NA,NA,NA,C01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/C01_amplitude.csv,1,13542,NA,NA,NA,NA,NA,C01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/C04_amplitude.csv,1,15113,NA,NA,NA,NA,NA,C04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/C04_amplitude.csv,1,15113,NA,NA,NA,NA,NA,C04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/C07_amplitude.csv,1,17261,NA,NA,NA,NA,NA,C07,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/C07_amplitude.csv,1,17261,NA,NA,NA,NA,NA,C07,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/D01_amplitude.csv,1,12743,NA,NA,NA,NA,NA,D01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/D01_amplitude.csv,1,12743,NA,NA,NA,NA,NA,D01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/E01_amplitude.csv,1,12983,NA,NA,NA,NA,NA,E01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/E01_amplitude.csv,1,12983,NA,NA,NA,NA,NA,E01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/E04_amplitude.csv,1,16204,NA,NA,NA,NA,NA,E04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/E04_amplitude.csv,1,16204,NA,NA,NA,NA,NA,E04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/F04_amplitude.csv,1,15831,NA,NA,NA,NA,NA,F04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/F04_amplitude.csv,1,15831,NA,NA,NA,NA,NA,F04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/G01_amplitude.csv,1,12525,NA,NA,NA,NA,NA,G01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/G01_amplitude.csv,1,12525,NA,NA,NA,NA,NA,G01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/G04_amplitude.csv,1,16218,NA,NA,NA,NA,NA,G04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/G04_amplitude.csv,1,16218,NA,NA,NA,NA,NA,G04,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/H01_amplitude.csv,1,11727,NA,NA,NA,NA,NA,H01,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/H01_amplitude.csv,1,11727,NA,NA,NA,NA,NA,H01,ch2
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch1/H04_amplitude.csv,1,16219,NA,NA,NA,NA,NA,H04,ch1
definetherain,D178N,2021-02-17_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-02-17_SNV_D178N/ch2/H04_amplitude.csv,1,16219,NA,NA,NA,NA,NA,H04,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/A01_amplitude.csv,1,13056,NA,NA,NA,NA,NA,A01,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/A01_amplitude.csv,1,13056,NA,NA,NA,NA,NA,A01,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/A04_amplitude.csv,1,16713,NA,NA,NA,NA,NA,A04,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/A04_amplitude.csv,1,16713,NA,NA,NA,NA,NA,A04,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/A07_amplitude.csv,1,15353,NA,NA,NA,NA,NA,A07,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/A07_amplitude.csv,1,15353,NA,NA,NA,NA,NA,A07,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/B01_amplitude.csv,1,13984,NA,NA,NA,NA,NA,B01,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/B01_amplitude.csv,1,13984,NA,NA,NA,NA,NA,B01,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/B04_amplitude.csv,1,15499,NA,NA,NA,NA,NA,B04,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/B04_amplitude.csv,1,15499,NA,NA,NA,NA,NA,B04,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/C01_amplitude.csv,1,14485,NA,NA,NA,NA,NA,C01,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/C01_amplitude.csv,1,14485,NA,NA,NA,NA,NA,C01,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/C04_amplitude.csv,1,12549,NA,NA,NA,NA,NA,C04,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/C04_amplitude.csv,1,12549,NA,NA,NA,NA,NA,C04,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/C07_amplitude.csv,1,16761,NA,NA,NA,NA,NA,C07,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/C07_amplitude.csv,1,16761,NA,NA,NA,NA,NA,C07,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/D01_amplitude.csv,1,14631,NA,NA,NA,NA,NA,D01,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/D01_amplitude.csv,1,14631,NA,NA,NA,NA,NA,D01,ch2
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch1/D04_amplitude.csv,1,17304,NA,NA,NA,NA,NA,D04,ch1
definetherain,D178N,2021-03-29_SNV_D178N,/mnt/c/Projects/prnp-somatic/scratch/ddpcr_gating_method_comparison_v2/inputs/definetherain/D178N/2021-03-29_SNV_D178N/ch2/D04_amplitude.csv,1,17304,NA,NA,NA,NA,NA,D04,ch2
