run_id,assay,well,sample,sample_type,sample_key,mean_max_posterior,median_max_posterior,mean_entropy,posterior_rowsum_min,posterior_rowsum_max,low_confidence_droplets
2020-10-22_SNV_D178N,D178N,D03,CJD13-21_sn_D178N,biological_sample,13_21_sn,0.9798604544046939,0.999873270934365,0.050327640509357924,0.9999999999999999,1.0000000000000002,574
2020-10-22_SNV_D178N,D178N,D05,CJD14-24_hc_D178N,biological_sample,14_24_hc,0.9990670468380426,0.9998963446564312,0.003328577416658638,0.9999999999999999,1.0000000000000002,17
2020-10-22_SNV_D178N,D178N,D07,CJD20-08_sn_D178N,biological_sample,20_08_sn,0.9925717763356136,0.9997461594026321,0.020957047658458725,0.9999999999999999,1.0000000000000002,189
2020-10-22_SNV_D178N,D178N,E03,CJD13-21_th_D178N,biological_sample,13_21_th,0.9841840091206289,0.9998582353527878,0.042604860021290346,0.9999999999999999,1.0000000000000002,417
2020-10-22_SNV_D178N,D178N,E05,CJD14-24_sn_D178N,biological_sample,14_24_sn,0.9973858503731657,0.9997407003877897,0.009718670976809042,0.9999999999999999,1.0000000000000002,51
2020-10-22_SNV_D178N,D178N,E07,CJD20-08_th_D178N,biological_sample,20_08_th,0.9981710249276863,0.9998825549952858,0.005931469167276512,0.9999999999999999,1.0000000000000002,43
2020-10-22_SNV_D178N,D178N,F05,CJD14-24_th_D178N,biological_sample,14_24_th,0.9557845215215488,0.9996137843791728,0.10213809958006242,0.9999999999999999,1.0000000000000002,1237
2020-10-29_SNV_D178N,D178N,A01,CJD17-20_bg,biological_sample,17_20_bg,0.9990764496469682,0.9997765571912455,0.004952594605525966,0.9999999999999999,1.0000000000000002,12
2020-10-29_SNV_D178N,D178N,A05,CJD17-31_bg,biological_sample,17_31_bg,0.9979861333860078,0.9998340471159196,0.006885610906315414,0.9999999999999999,1.0000000000000002,44
2020-10-29_SNV_D178N,D178N,A07,CJD17-32_bg,biological_sample,17_32_bg,0.99535787377557,0.9998408479828327,0.012850943226839833,0.9999999999999999,1.0000000000000002,76
2020-10-29_SNV_D178N,D178N,A09,CJD18-5_bg,biological_sample,18_5_bg,0.998133847432576,0.9998684269314542,0.005941938913970366,0.9999999999999999,1.0000000000000002,45
2020-10-29_SNV_D178N,D178N,B01,CJD17-20_cb,biological_sample,17_20_cb,0.9985508831972003,0.9997640132562492,0.005591553181076176,0.9999999999999999,1.0000000000000002,36
2020-10-29_SNV_D178N,D178N,B05,CJD17-31_hc,biological_sample,17_31_hc,0.9192564550000522,0.9971924723169289,0.19242275755488725,0.9999999999999999,1.0000000000000002,2130
2020-10-29_SNV_D178N,D178N,B07,CJD17-32_cb,biological_sample,17_32_cb,0.9990410360678645,0.9999027307722039,0.0031317475084979294,0.9999999999999999,1.0000000000000002,22
2020-10-29_SNV_D178N,D178N,B09,CJD18-5_cb,biological_sample,18_5_cb,0.9921707747290968,0.99835874443271,0.03052655863899977,0.9999999999999999,1.0000000000000002,88
2020-10-29_SNV_D178N,D178N,C01,CJD17-20_fr,biological_sample,17_20_fr,0.998789617274129,0.9998378051779528,0.004492498312836543,0.9999999999999999,1.0000000000000002,32
2020-10-29_SNV_D178N,D178N,C05,CJD17-31_sn,biological_sample,17_31_sn,0.9954195423294251,0.9998541574945812,0.013003668457841669,0.9999999999999999,1.0000000000000002,104
2020-10-29_SNV_D178N,D178N,C07,CJD17-32_fr,biological_sample,17_32_fr,0.9989514437443028,0.999896250426652,0.003455463373603423,0.9999999999999999,1.0000000000000002,27
2020-10-29_SNV_D178N,D178N,C09,CJD18-5_fr,biological_sample,18_5_fr,0.9930936705366047,0.9998490996187932,0.017326156727953103,0.9999999999999999,1.0000000000000002,192
2020-10-29_SNV_D178N,D178N,D01,CJD17-20_sn,biological_sample,17_20_sn,0.9965846767402705,0.9998259255274049,0.01041951497913151,0.9999999999999999,1.0000000000000002,101
2020-10-29_SNV_D178N,D178N,D05,CJD17-31_th,biological_sample,17_31_th,0.9980630468533392,0.9998587309489995,0.005894365997804405,0.9999999999999999,1.0000000000000002,51
2020-10-29_SNV_D178N,D178N,D07,CJD17-32_hc,biological_sample,17_32_hc,0.999176791584316,0.9999502027738383,0.0030344428123375696,0.9999999999999999,1.0000000000000002,16
2020-10-29_SNV_D178N,D178N,D09,CJD18-5_hc,biological_sample,18_5_hc,0.9979375870524847,0.9999156204507155,0.005877973482192805,0.9999999999999999,1.0000000000000002,47
2020-10-29_SNV_D178N,D178N,E01,CJD17-20_th,biological_sample,17_20_th,0.9975942906833415,0.9998944477654494,0.008221925984827554,0.9999999999999999,1.0000000000000002,48
2020-10-29_SNV_D178N,D178N,E03,CJD17-30_th,biological_sample,17_30_th,0.9986770644896243,0.9998545608179514,0.005008871840000809,0.9999999999999999,1.0000000000000002,31
2020-10-29_SNV_D178N,D178N,E05,CJD18-1_bg,biological_sample,18_1_bg,0.995346221121881,0.9999335644886873,0.012718209937666536,0.9999999999999999,1.0000000000000002,115
2020-10-29_SNV_D178N,D178N,E07,CJD17-32_sn,biological_sample,17_32_sn,0.9970288882553892,0.9998413407991337,0.008933266481742504,0.9999999999999999,1.0000000000000002,73
2020-10-29_SNV_D178N,D178N,E09,CJD18-5_sn,biological_sample,18_5_sn,0.9972123098590908,0.999912804722198,0.007122992537112561,0.9999999999999999,1.0000000000000002,77
2020-10-29_SNV_D178N,D178N,F01,NTC,NTC,ntc,0.9996391064746875,0.999933636129782,0.0014710890856837924,0.9999999999999999,1.0000000000000002,10
2020-10-29_SNV_D178N,D178N,F05,CJD18-1_cb,biological_sample,18_1_cb,0.9975600522177533,0.999856601079119,0.0072204243298699695,0.9999999999999999,1.0000000000000002,60
2020-10-29_SNV_D178N,D178N,F07,CJD17-32_th,biological_sample,17_32_th,0.9936960532258395,0.9986926461998931,0.024919431229706225,0.9999999999999999,1.0000000000000002,66
2020-10-29_SNV_D178N,D178N,G01,WT,WT_control,wt,0.9696838495288794,0.9972916718873064,0.0948114236322527,0.9999999999999999,1.0000000000000002,396
2020-10-29_SNV_D178N,D178N,G05,CJD18-1_fr,biological_sample,18_1_fr,0.9977614951094124,0.9998759152567323,0.006756683263169473,0.9999999999999999,1.0000000000000002,57
2020-10-29_SNV_D178N,D178N,H01,D178N-mut,positive_control,,0.9966600203820459,0.9999387212436421,0.010298230633519881,0.9999999999999999,1.0000000000000002,63
2020-10-29_SNV_D178N,D178N,H05,CJD18-1_hc,biological_sample,18_1_hc,0.9952226359857836,0.9996192040432336,0.015340174986669583,0.9999999999999999,1.0000000000000002,97
2020-11-05_SNV_D178N,D178N,A01,CJD17-15_th,biological_sample,17_15_th,0.9997695486374675,0.9999055595769601,0.001420172880034589,0.9999999999999999,1.0000000000000002,5
2020-11-05_SNV_D178N,D178N,A03,CJD17-13_bg,biological_sample,17_13_bg,0.9995788729988868,0.9998925057024168,0.001959288804916818,0.9999999999999999,1.0000000000000002,11
2020-11-05_SNV_D178N,D178N,A05,CJD17-11_bg,biological_sample,17_11_bg,0.9995292510674577,0.9998631040311289,0.0023284456097383438,0.9999999999999999,1.0000000000000002,11
2020-11-05_SNV_D178N,D178N,A07,CJD17-5_cb,biological_sample,17_5_cb,0.9995684823448587,0.9999019536126286,0.0020010383729967486,0.9999999999999999,1.0000000000000002,8
2020-11-05_SNV_D178N,D178N,A09,CJD17-34_bg,biological_sample,17_34_bg,0.9990392493100583,0.9996285895854627,0.006031751936680231,0.9999999999999999,1.0000000000000002,7
2020-11-05_SNV_D178N,D178N,B03,CJD17-13_cb,biological_sample,17_13_cb,0.9995562211404951,0.9999127512329342,0.001826928091465266,0.9999999999999999,1.0000000000000002,12
2020-11-05_SNV_D178N,D178N,B07,CJD17-5_fr,biological_sample,17_5_fr,0.9994151229359989,0.9999046474444033,0.0023339004152917843,0.9999999999999999,1.0000000000000002,13
2020-11-05_SNV_D178N,D178N,C03,CJD17-13_hc,biological_sample,17_13_hc,0.9995310052630437,0.9998645259439282,0.00252162279615529,0.9999999999999999,1.0000000000000002,10
2020-11-05_SNV_D178N,D178N,C05,CJD17-11_fr,biological_sample,17_11_fr,0.999634191309554,0.9998880101900499,0.002133774219531459,0.9999999999999999,1.0000000000000002,7
2020-11-05_SNV_D178N,D178N,C07,CJD17-5_th,biological_sample,17_5_th,0.9995635128327903,0.999853000960324,0.002429234472657414,0.9999999999999999,1.0000000000000002,7
2020-11-05_SNV_D178N,D178N,D03,CJD17-13_sn,biological_sample,17_13_sn,0.9993123786229666,0.9998779720686812,0.0028068044700825102,0.9999999999999999,1.0000000000000002,16
2020-11-05_SNV_D178N,D178N,D05,CJD17-11_hc,biological_sample,17_11_hc,0.9995731560977696,0.9998756298184661,0.002154659469431406,0.9999999999999999,1.0000000000000002,11
2020-11-05_SNV_D178N,D178N,D07,CJD17-8_bg,biological_sample,17_8_bg,0.9996978468579949,0.999895056977279,0.0016730296837328671,0.9999999999999999,1.0000000000000002,5
2020-11-05_SNV_D178N,D178N,E01,CJD17-15_th,biological_sample,17_15_th,0.9995021832950967,0.999883998880535,0.0022094947449650968,0.9999999999999999,1.0000000000000002,10
2020-11-05_SNV_D178N,D178N,E03,CJD17-13_th,biological_sample,17_13_th,0.9986135441648093,0.9998390887245994,0.004948074762999808,0.9999999999999999,1.0000000000000002,41
